"$Ha [mm]","Freq [GHz]","Length [mm]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
2,4.3,20,0,138,-7.02468594587622
2,4.3,20,0,139,-6.48835526782942
2,4.3,20,0,140,-6.16199951372454
2,4.3,20,0,141,-6.09674898385997
2,4.3,20,0,142,-6.32802541375958
2,4.3,20,0,143,-6.88999995523532
2,4.3,20,0,144,-7.82127098057863
2,4.3,20,0,145,-9.15631241635355
2,4.3,20,0,146,-10.8679313221061
2,4.3,20,0,147,-12.6438577985748
2,4.3,20,0,148,-13.5004421279554
2,4.3,20,0,149,-12.6234422060767
2,4.3,20,0,150,-10.8613277296004
2,4.3,20,0,151,-9.19756101472669
2,4.3,20,0,152,-7.94943872496311
2,4.3,20,0,153,-7.15959900976261
2,4.3,20,0,154,-6.81742181010522
2,4.3,20,0,155,-6.91930476790552
2,4.3,20,0,156,-7.48405204491204
2,4.3,20,0,157,-8.55797985834594
2,4.3,20,0,158,-10.2079327382466
2,4.3,20,0,159,-12.4372927604782
2,4.3,20,0,160,-14.7025960585385
2,4.3,20,0,161,-15.0722128709615
2,4.3,20,0,162,-13.132941397428
2,4.3,20,0,163,-10.932572499982
2,4.3,20,0,164,-9.2978939294432
2,4.3,20,0,165,-8.29421155750818
2,4.3,20,0,166,-7.87681156590121
2,4.3,20,0,167,-8.02513355077419
2,4.3,20,0,168,-8.76607092238578
2,4.3,20,0,169,-10.1874132697442
2,4.3,20,0,170,-12.4468052823779
2,4.3,20,0,171,-15.6024821344573
2,4.3,20,0,172,-17.94425431587
2,4.3,20,0,173,-15.9035385164086
2,4.3,20,0,174,-12.7332957910491
2,4.3,20,0,175,-10.4393126627483
2,4.3,20,0,176,-9.00959045342067
2,4.3,20,0,177,-8.289021448166
2,4.3,20,0,178,-8.19466626999534
2,4.3,20,0,179,-8.71374771332912
2,4.3,20,0,180,-9.90027092392358
