Phi[deg],Theta[deg],dB(GainTotal)
-179,23,6.07273
-178,23,6.08968
-177,23,6.10645
-176,23,6.12305
-175,23,6.13947
-174,23,6.15572
-173,23,6.1718
-172,23,6.18769
-171,23,6.20341
-170,23,6.21895
-169,23,6.23431
-168,23,6.24949
-167,23,6.26448
-166,23,6.2793
-165,23,6.29393
-164,23,6.30838
-163,23,6.32264
-162,23,6.33671
-161,23,6.35059
-160,23,6.36428
-159,23,6.37779
-158,23,6.39109
-157,23,6.40421
-156,23,6.41713
-155,23,6.42985
-154,23,6.44238
-153,23,6.4547
-152,23,6.46683
-151,23,6.47875
-150,23,6.49047
-149,23,6.50198
-148,23,6.51329
-147,23,6.5244
-146,23,6.5353
-145,23,6.54598
-144,23,6.55646
-143,23,6.56674
-142,23,6.5768
-141,23,6.58665
-140,23,6.59629
-139,23,6.60571
-138,23,6.61493
-137,23,6.62394
-136,23,6.63273
-135,23,6.64132
-134,23,6.64969
-133,23,6.65785
-132,23,6.66581
-131,23,6.67356
-130,23,6.68109
-129,23,6.68842
-128,23,6.69555
-127,23,6.70247
-126,23,6.70919
-125,23,6.7157
-124,23,6.72202
-123,23,6.72813
-122,23,6.73405
-121,23,6.73978
-120,23,6.74531
-119,23,6.75065
-118,23,6.7558
-117,23,6.76076
-116,23,6.76554
-115,23,6.77014
-114,23,6.77455
-113,23,6.77878
-112,23,6.78284
-111,23,6.78672
-110,23,6.79044
-109,23,6.79398
-108,23,6.79735
-107,23,6.80055
-106,23,6.80359
-105,23,6.80647
-104,23,6.80919
-103,23,6.81175
-102,23,6.81416
-101,23,6.8164
-100,23,6.8185
-99,23,6.82044
-98,23,6.82222
-97,23,6.82386
-96,23,6.82535
-95,23,6.82669
-94,23,6.82788
-93,23,6.82893
-92,23,6.82982
-91,23,6.83057
-90,23,6.83118
-89,23,6.83163
-88,23,6.83194
-87,23,6.8321
-86,23,6.83212
-85,23,6.83198
-84,23,6.8317
-83,23,6.83126
-82,23,6.83067
-81,23,6.82993
-80,23,6.82903
-79,23,6.82798
-78,23,6.82677
-77,23,6.8254
-76,23,6.82386
-75,23,6.82217
-74,23,6.82031
-73,23,6.81827
-72,23,6.81607
-71,23,6.8137
-70,23,6.81115
-69,23,6.80843
-68,23,6.80552
-67,23,6.80243
-66,23,6.79916
-65,23,6.7957
-64,23,6.79205
-63,23,6.78821
-62,23,6.78417
-61,23,6.77994
-60,23,6.77551
-59,23,6.77087
-58,23,6.76603
-57,23,6.76098
-56,23,6.75573
-55,23,6.75026
-54,23,6.74458
-53,23,6.73869
-52,23,6.73258
-51,23,6.72626
-50,23,6.71971
-49,23,6.71294
-48,23,6.70595
-47,23,6.69874
-46,23,6.6913
-45,23,6.68364
-44,23,6.67575
-43,23,6.66763
-42,23,6.65929
-41,23,6.65072
-40,23,6.64192
-39,23,6.63289
-38,23,6.62363
-37,23,6.61414
-36,23,6.60443
-35,23,6.59449
-34,23,6.58432
-33,23,6.57392
-32,23,6.56329
-31,23,6.55244
-30,23,6.54136
-29,23,6.53006
-28,23,6.51853
-27,23,6.50679
-26,23,6.49481
-25,23,6.48262
-24,23,6.47021
-23,23,6.45758
-22,23,6.44473
-21,23,6.43166
-20,23,6.41838
-19,23,6.40488
-18,23,6.39117
-17,23,6.37725
-16,23,6.36312
-15,23,6.34878
-14,23,6.33423
-13,23,6.31947
-12,23,6.3045
-11,23,6.28933
-10,23,6.27395
-9,23,6.25837
-8,23,6.24259
-7,23,6.22661
-6,23,6.21042
-5,23,6.19404
-4,23,6.17745
-3,23,6.16067
-2,23,6.14369
-1,23,6.12652
0,23,6.10914
1,23,6.09158
2,23,6.07381
3,23,6.05586
4,23,6.03771
5,23,6.01937
6,23,6.00084
7,23,5.98212
8,23,5.96321
9,23,5.94411
10,23,5.92482
11,23,5.90535
12,23,5.8857
13,23,5.86587
14,23,5.84585
15,23,5.82566
16,23,5.80529
17,23,5.78474
18,23,5.76403
19,23,5.74315
20,23,5.7221
21,23,5.70089
22,23,5.67952
23,23,5.65801
24,23,5.63634
25,23,5.61453
26,23,5.59257
27,23,5.57049
28,23,5.54828
29,23,5.52595
30,23,5.50351
31,23,5.48096
32,23,5.45831
33,23,5.43558
34,23,5.41276
35,23,5.38988
36,23,5.36694
37,23,5.34394
38,23,5.32091
39,23,5.29786
40,23,5.27479
41,23,5.25172
42,23,5.22866
43,23,5.20564
44,23,5.18265
45,23,5.15973
46,23,5.13688
47,23,5.11412
48,23,5.09147
49,23,5.06894
50,23,5.04656
51,23,5.02435
52,23,5.00231
53,23,4.98048
54,23,4.95887
55,23,4.9375
56,23,4.9164
57,23,4.89558
58,23,4.87507
59,23,4.85488
60,23,4.83505
61,23,4.81558
62,23,4.79651
63,23,4.77786
64,23,4.75964
65,23,4.74189
66,23,4.72461
67,23,4.70784
68,23,4.6916
69,23,4.6759
70,23,4.66076
71,23,4.64622
72,23,4.63228
73,23,4.61896
74,23,4.6063
75,23,4.59429
76,23,4.58296
77,23,4.57233
78,23,4.56241
79,23,4.55321
80,23,4.54476
81,23,4.53705
82,23,4.53011
83,23,4.52394
84,23,4.51855
85,23,4.51395
86,23,4.51015
87,23,4.50715
88,23,4.50495
89,23,4.50357
90,23,4.50299
91,23,4.50322
92,23,4.50426
93,23,4.50611
94,23,4.50876
95,23,4.51221
96,23,4.51645
97,23,4.52147
98,23,4.52727
99,23,4.53384
100,23,4.54115
101,23,4.54921
102,23,4.558
103,23,4.56751
104,23,4.57771
105,23,4.5886
106,23,4.60015
107,23,4.61236
108,23,4.6252
109,23,4.63864
110,23,4.65269
111,23,4.6673
112,23,4.68247
113,23,4.69817
114,23,4.71438
115,23,4.73107
116,23,4.74824
117,23,4.76585
118,23,4.78389
119,23,4.80233
120,23,4.82114
121,23,4.84032
122,23,4.85983
123,23,4.87966
124,23,4.89978
125,23,4.92018
126,23,4.94083
127,23,4.96171
128,23,4.9828
129,23,5.00409
130,23,5.02554
131,23,5.04716
132,23,5.06891
133,23,5.09078
134,23,5.11276
135,23,5.13482
136,23,5.15695
137,23,5.17913
138,23,5.20136
139,23,5.22361
140,23,5.24587
141,23,5.26814
142,23,5.29039
143,23,5.31262
144,23,5.33481
145,23,5.35695
146,23,5.37904
147,23,5.40107
148,23,5.42302
149,23,5.44489
150,23,5.46666
151,23,5.48834
152,23,5.50992
153,23,5.53138
154,23,5.55272
155,23,5.57395
156,23,5.59505
157,23,5.61601
158,23,5.63684
159,23,5.65753
160,23,5.67807
161,23,5.69847
162,23,5.71872
163,23,5.73882
164,23,5.75876
165,23,5.77854
166,23,5.79817
167,23,5.81764
168,23,5.83694
169,23,5.85608
170,23,5.87506
171,23,5.89387
172,23,5.91252
173,23,5.931
174,23,5.94931
175,23,5.96745
176,23,5.98543
177,23,6.00323
178,23,6.02086
179,23,6.03832
180,23,6.05561
-180,24,5.97296
-179,24,5.99066
-178,24,6.00817
-177,24,6.0255
-176,24,6.04265
-175,24,6.05961
-174,24,6.07639
-173,24,6.09299
-172,24,6.1094
-171,24,6.12562
-170,24,6.14166
-169,24,6.15751
-168,24,6.17318
-167,24,6.18865
-166,24,6.20393
-165,24,6.21903
-164,24,6.23393
-163,24,6.24863
-162,24,6.26314
-161,24,6.27746
-160,24,6.29157
-159,24,6.30549
-158,24,6.31921
-157,24,6.33272
-156,24,6.34603
-155,24,6.35914
-154,24,6.37204
-153,24,6.38473
-152,24,6.39721
-151,24,6.40948
-150,24,6.42154
-149,24,6.43338
-148,24,6.44501
-147,24,6.45643
-146,24,6.46763
-145,24,6.47861
-144,24,6.48937
-143,24,6.49991
-142,24,6.51023
-141,24,6.52033
-140,24,6.53021
-139,24,6.53987
-138,24,6.54931
-137,24,6.55853
-136,24,6.56752
-135,24,6.5763
-134,24,6.58485
-133,24,6.59319
-132,24,6.6013
-131,24,6.6092
-130,24,6.61688
-129,24,6.62434
-128,24,6.63159
-127,24,6.63862
-126,24,6.64544
-125,24,6.65206
-124,24,6.65846
-123,24,6.66466
-122,24,6.67065
-121,24,6.67644
-120,24,6.68203
-119,24,6.68743
-118,24,6.69262
-117,24,6.69763
-116,24,6.70244
-115,24,6.70707
-114,24,6.71151
-113,24,6.71576
-112,24,6.71984
-111,24,6.72374
-110,24,6.72746
-109,24,6.73101
-108,24,6.73439
-107,24,6.7376
-106,24,6.74065
-105,24,6.74353
-104,24,6.74625
-103,24,6.74882
-102,24,6.75122
-101,24,6.75347
-100,24,6.75557
-99,24,6.75751
-98,24,6.75931
-97,24,6.76095
-96,24,6.76245
-95,24,6.7638
-94,24,6.765
-93,24,6.76606
-92,24,6.76698
-91,24,6.76774
-90,24,6.76837
-89,24,6.76885
-88,24,6.76918
-87,24,6.76937
-86,24,6.76941
-85,24,6.76931
-84,24,6.76905
-83,24,6.76865
-82,24,6.7681
-81,24,6.7674
-80,24,6.76654
-79,24,6.76552
-78,24,6.76435
-77,24,6.76302
-76,24,6.76153
-75,24,6.75987
-74,24,6.75805
-73,24,6.75606
-72,24,6.75389
-71,24,6.75155
-70,24,6.74904
-69,24,6.74634
-68,24,6.74346
-67,24,6.7404
-66,24,6.73715
-65,24,6.7337
-64,24,6.73006
-63,24,6.72622
-62,24,6.72218
-61,24,6.71794
-60,24,6.7135
-59,24,6.70884
-58,24,6.70397
-57,24,6.69889
-56,24,6.6936
-55,24,6.68808
-54,24,6.68234
-53,24,6.67638
-52,24,6.6702
-51,24,6.66378
-50,24,6.65714
-49,24,6.65027
-48,24,6.64316
-47,24,6.63583
-46,24,6.62825
-45,24,6.62044
-44,24,6.6124
-43,24,6.60411
-42,24,6.59559
-41,24,6.58683
-40,24,6.57783
-39,24,6.56859
-38,24,6.55911
-37,24,6.54939
-36,24,6.53944
-35,24,6.52924
-34,24,6.51881
-33,24,6.50813
-32,24,6.49722
-31,24,6.48607
-30,24,6.47469
-29,24,6.46307
-28,24,6.45122
-27,24,6.43914
-26,24,6.42682
-25,24,6.41427
-24,24,6.40149
-23,24,6.38848
-22,24,6.37525
-21,24,6.36179
-20,24,6.34811
-19,24,6.3342
-18,24,6.32007
-17,24,6.30572
-16,24,6.29114
-15,24,6.27635
-14,24,6.26135
-13,24,6.24612
-12,24,6.23068
-11,24,6.21503
-10,24,6.19916
-9,24,6.18308
-8,24,6.16678
-7,24,6.15028
-6,24,6.13356
-5,24,6.11664
-4,24,6.0995
-3,24,6.08216
-2,24,6.06461
-1,24,6.04685
0,24,6.02889
1,24,6.01071
2,24,5.99234
3,24,5.97375
4,24,5.95496
5,24,5.93597
6,24,5.91677
7,24,5.89736
8,24,5.87776
9,24,5.85795
10,24,5.83794
11,24,5.81772
12,24,5.79731
13,24,5.7767
14,24,5.75588
15,24,5.73488
16,24,5.71367
17,24,5.69228
18,24,5.67069
19,24,5.64892
20,24,5.62696
21,24,5.60481
22,24,5.58249
23,24,5.55999
24,24,5.53732
25,24,5.51449
26,24,5.49149
27,24,5.46833
28,24,5.44503
29,24,5.42158
30,24,5.39799
31,24,5.37427
32,24,5.35043
33,24,5.32648
34,24,5.30242
35,24,5.27827
36,24,5.25404
37,24,5.22973
38,24,5.20537
39,24,5.18095
40,24,5.1565
41,24,5.13203
42,24,5.10755
43,24,5.08308
44,24,5.05864
45,24,5.03424
46,24,5.00989
47,24,4.98562
48,24,4.96145
49,24,4.93739
50,24,4.91346
51,24,4.88969
52,24,4.8661
53,24,4.8427
54,24,4.81952
55,24,4.79659
56,24,4.77392
57,24,4.75153
58,24,4.72946
59,24,4.70773
60,24,4.68636
61,24,4.66537
62,24,4.64479
63,24,4.62465
64,24,4.60497
65,24,4.58578
66,24,4.56709
67,24,4.54894
68,24,4.53134
69,24,4.51433
70,24,4.49793
71,24,4.48215
72,24,4.46702
73,24,4.45257
74,24,4.43881
75,24,4.42577
76,24,4.41346
77,24,4.40191
78,24,4.39113
79,24,4.38113
80,24,4.37194
81,24,4.36356
82,24,4.35601
83,24,4.34931
84,24,4.34346
85,24,4.33847
86,24,4.33434
87,24,4.3311
88,24,4.32873
89,24,4.32725
90,24,4.32665
91,24,4.32693
92,24,4.3281
93,24,4.33015
94,24,4.33307
95,24,4.33687
96,24,4.34153
97,24,4.34704
98,24,4.35339
99,24,4.36058
100,24,4.36859
101,24,4.37741
102,24,4.38702
103,24,4.3974
104,24,4.40854
105,24,4.42042
106,24,4.43302
107,24,4.44632
108,24,4.4603
109,24,4.47494
110,24,4.49021
111,24,4.50609
112,24,4.52256
113,24,4.5396
114,24,4.55718
115,24,4.57528
116,24,4.59387
117,24,4.61293
118,24,4.63243
119,24,4.65235
120,24,4.67267
121,24,4.69335
122,24,4.71438
123,24,4.73573
124,24,4.75739
125,24,4.77931
126,24,4.80149
127,24,4.8239
128,24,4.84651
129,24,4.86932
130,24,4.89228
131,24,4.9154
132,24,4.93863
133,24,4.96198
134,24,4.98541
135,24,5.00891
136,24,5.03247
137,24,5.05606
138,24,5.07968
139,24,5.1033
140,24,5.12691
141,24,5.1505
142,24,5.17406
143,24,5.19756
144,24,5.22101
145,24,5.24439
146,24,5.26769
147,24,5.2909
148,24,5.31402
149,24,5.33702
150,24,5.35991
151,24,5.38268
152,24,5.40532
153,24,5.42783
154,24,5.4502
155,24,5.47242
156,24,5.49449
157,24,5.5164
158,24,5.53816
159,24,5.55976
160,24,5.58119
161,24,5.60246
162,24,5.62355
163,24,5.64448
164,24,5.66523
165,24,5.68581
166,24,5.70621
167,24,5.72643
168,24,5.74648
169,24,5.76635
170,24,5.78603
171,24,5.80554
172,24,5.82487
173,24,5.84401
174,24,5.86298
175,24,5.88176
176,24,5.90037
177,24,5.91879
178,24,5.93703
179,24,5.95509
180,24,5.97296
-180,25,5.88711
-179,25,5.90536
-178,25,5.92342
-177,25,5.94129
-176,25,5.95897
-175,25,5.97646
-174,25,5.99376
-173,25,6.01086
-172,25,6.02777
-171,25,6.04449
-170,25,6.06101
-169,25,6.07734
-168,25,6.09348
-167,25,6.10942
-166,25,6.12516
-165,25,6.1407
-164,25,6.15605
-163,25,6.17119
-162,25,6.18613
-161,25,6.20087
-160,25,6.2154
-159,25,6.22973
-158,25,6.24384
-157,25,6.25775
-156,25,6.27145
-155,25,6.28493
-154,25,6.29819
-153,25,6.31124
-152,25,6.32408
-151,25,6.33669
-150,25,6.34908
-149,25,6.36125
-148,25,6.37319
-147,25,6.38491
-146,25,6.3964
-145,25,6.40766
-144,25,6.4187
-143,25,6.4295
-142,25,6.44008
-141,25,6.45042
-140,25,6.46054
-139,25,6.47042
-138,25,6.48007
-137,25,6.48948
-136,25,6.49867
-135,25,6.50762
-134,25,6.51635
-133,25,6.52484
-132,25,6.5331
-131,25,6.54114
-130,25,6.54894
-129,25,6.55653
-128,25,6.56388
-127,25,6.57102
-126,25,6.57793
-125,25,6.58463
-124,25,6.59111
-123,25,6.59737
-122,25,6.60342
-121,25,6.60926
-120,25,6.6149
-119,25,6.62033
-118,25,6.62556
-117,25,6.63059
-116,25,6.63542
-115,25,6.64006
-114,25,6.64451
-113,25,6.64877
-112,25,6.65285
-111,25,6.65675
-110,25,6.66047
-109,25,6.66402
-108,25,6.66739
-107,25,6.6706
-106,25,6.67363
-105,25,6.67651
-104,25,6.67922
-103,25,6.68177
-102,25,6.68417
-101,25,6.68642
-100,25,6.68851
-99,25,6.69045
-98,25,6.69224
-97,25,6.69388
-96,25,6.69538
-95,25,6.69674
-94,25,6.69795
-93,25,6.69902
-92,25,6.69995
-91,25,6.70073
-90,25,6.70138
-89,25,6.70188
-88,25,6.70224
-87,25,6.70246
-86,25,6.70253
-85,25,6.70246
-84,25,6.70224
-83,25,6.70188
-82,25,6.70137
-81,25,6.70071
-80,25,6.6999
-79,25,6.69894
-78,25,6.69781
-77,25,6.69653
-76,25,6.69509
-75,25,6.69349
-74,25,6.69171
-73,25,6.68977
-72,25,6.68766
-71,25,6.68537
-70,25,6.6829
-69,25,6.68024
-68,25,6.6774
-67,25,6.67438
-66,25,6.67116
-65,25,6.66774
-64,25,6.66413
-63,25,6.66031
-62,25,6.65629
-61,25,6.65205
-60,25,6.64761
-59,25,6.64295
-58,25,6.63807
-57,25,6.63297
-56,25,6.62764
-55,25,6.62209
-54,25,6.61631
-53,25,6.61029
-52,25,6.60404
-51,25,6.59756
-50,25,6.59083
-49,25,6.58387
-48,25,6.57666
-47,25,6.56921
-46,25,6.56151
-45,25,6.55357
-44,25,6.54538
-43,25,6.53694
-42,25,6.52825
-41,25,6.51931
-40,25,6.51012
-39,25,6.50068
-38,25,6.49098
-37,25,6.48104
-36,25,6.47085
-35,25,6.46041
-34,25,6.44972
-33,25,6.43878
-32,25,6.42759
-31,25,6.41615
-30,25,6.40447
-29,25,6.39254
-28,25,6.38037
-27,25,6.36796
-26,25,6.3553
-25,25,6.34241
-24,25,6.32927
-23,25,6.3159
-22,25,6.30229
-21,25,6.28844
-20,25,6.27436
-19,25,6.26005
-18,25,6.24551
-17,25,6.23074
-16,25,6.21574
-15,25,6.20051
-14,25,6.18506
-13,25,6.16938
-12,25,6.15348
-11,25,6.13735
-10,25,6.121
-9,25,6.10443
-8,25,6.08764
-7,25,6.07063
-6,25,6.0534
-5,25,6.03595
-4,25,6.01829
-3,25,6.0004
-2,25,5.9823
-1,25,5.96398
0,25,5.94544
1,25,5.92668
2,25,5.9077
3,25,5.88851
4,25,5.8691
5,25,5.84947
6,25,5.82962
7,25,5.80956
8,25,5.78927
9,25,5.76877
10,25,5.74805
11,25,5.72712
12,25,5.70596
13,25,5.68459
14,25,5.66301
15,25,5.6412
16,25,5.61919
17,25,5.59696
18,25,5.57451
19,25,5.55186
20,25,5.529
21,25,5.50594
22,25,5.48267
23,25,5.45921
24,25,5.43554
25,25,5.41169
26,25,5.38765
27,25,5.36342
28,25,5.33902
29,25,5.31445
30,25,5.28972
31,25,5.26483
32,25,5.23979
33,25,5.21461
34,25,5.1893
35,25,5.16387
36,25,5.13832
37,25,5.11268
38,25,5.08696
39,25,5.06116
40,25,5.0353
41,25,5.00939
42,25,4.98346
43,25,4.95751
44,25,4.93156
45,25,4.90563
46,25,4.87975
47,25,4.85392
48,25,4.82817
49,25,4.80252
50,25,4.77699
51,25,4.7516
52,25,4.72638
53,25,4.70135
54,25,4.67653
55,25,4.65195
56,25,4.62764
57,25,4.60361
58,25,4.57991
59,25,4.55654
60,25,4.53355
61,25,4.51096
62,25,4.48879
63,25,4.46707
64,25,4.44584
65,25,4.42512
66,25,4.40493
67,25,4.38531
68,25,4.36628
69,25,4.34787
70,25,4.33011
71,25,4.31302
72,25,4.29663
73,25,4.28096
74,25,4.26604
75,25,4.25189
76,25,4.23853
77,25,4.22599
78,25,4.21428
79,25,4.20343
80,25,4.19345
81,25,4.18435
82,25,4.17616
83,25,4.16888
84,25,4.16253
85,25,4.15712
86,25,4.15265
87,25,4.14914
88,25,4.14659
89,25,4.14501
90,25,4.14438
91,25,4.14473
92,25,4.14603
93,25,4.1483
94,25,4.15152
95,25,4.15569
96,25,4.1608
97,25,4.16684
98,25,4.1738
99,25,4.18167
100,25,4.19042
101,25,4.20005
102,25,4.21054
103,25,4.22187
104,25,4.23402
105,25,4.24696
106,25,4.26068
107,25,4.27515
108,25,4.29035
109,25,4.30626
110,25,4.32285
111,25,4.34008
112,25,4.35795
113,25,4.37641
114,25,4.39545
115,25,4.41504
116,25,4.43514
117,25,4.45573
118,25,4.47678
119,25,4.49827
120,25,4.52017
121,25,4.54244
122,25,4.56507
123,25,4.58803
124,25,4.61128
125,25,4.63481
126,25,4.65859
127,25,4.6826
128,25,4.7068
129,25,4.73118
130,25,4.75572
131,25,4.78039
132,25,4.80517
133,25,4.83004
134,25,4.85498
135,25,4.87997
136,25,4.90499
137,25,4.93003
138,25,4.95507
139,25,4.98009
140,25,5.00508
141,25,5.03002
142,25,5.0549
143,25,5.07971
144,25,5.10444
145,25,5.12906
146,25,5.15359
147,25,5.17799
148,25,5.20228
149,25,5.22642
150,25,5.25043
151,25,5.27429
152,25,5.298
153,25,5.32154
154,25,5.34492
155,25,5.36813
156,25,5.39117
157,25,5.41403
158,25,5.4367
159,25,5.45919
160,25,5.4815
161,25,5.50362
162,25,5.52555
163,25,5.54728
164,25,5.56882
165,25,5.59017
166,25,5.61133
167,25,5.63229
168,25,5.65306
169,25,5.67363
170,25,5.694
171,25,5.71419
172,25,5.73417
173,25,5.75397
174,25,5.77356
175,25,5.79297
176,25,5.81218
177,25,5.8312
178,25,5.85003
179,25,5.86867
180,25,5.88711
-180,26,5.79809
-179,26,5.81688
-178,26,5.83547
-177,26,5.85387
-176,26,5.87206
-175,26,5.89006
-174,26,5.90785
-173,26,5.92545
-172,26,5.94285
-171,26,5.96004
-170,26,5.97704
-169,26,5.99384
-168,26,6.01044
-167,26,6.02683
-166,26,6.04302
-165,26,6.05901
-164,26,6.07479
-163,26,6.09036
-162,26,6.10572
-161,26,6.12087
-160,26,6.13581
-159,26,6.15054
-158,26,6.16505
-157,26,6.17934
-156,26,6.19341
-155,26,6.20727
-154,26,6.22089
-153,26,6.2343
-152,26,6.24747
-151,26,6.26042
-150,26,6.27314
-149,26,6.28562
-148,26,6.29788
-147,26,6.30989
-146,26,6.32167
-145,26,6.33321
-144,26,6.34452
-143,26,6.35558
-142,26,6.3664
-141,26,6.37698
-140,26,6.38732
-139,26,6.39741
-138,26,6.40726
-137,26,6.41687
-136,26,6.42624
-135,26,6.43536
-134,26,6.44424
-133,26,6.45288
-132,26,6.46128
-131,26,6.46945
-130,26,6.47737
-129,26,6.48506
-128,26,6.49251
-127,26,6.49973
-126,26,6.50672
-125,26,6.51349
-124,26,6.52002
-123,26,6.52634
-122,26,6.53243
-121,26,6.53831
-120,26,6.54397
-119,26,6.54942
-118,26,6.55467
-117,26,6.55971
-116,26,6.56454
-115,26,6.56918
-114,26,6.57363
-113,26,6.57788
-112,26,6.58195
-111,26,6.58583
-110,26,6.58954
-109,26,6.59306
-108,26,6.59642
-107,26,6.5996
-106,26,6.60261
-105,26,6.60546
-104,26,6.60816
-103,26,6.61069
-102,26,6.61307
-101,26,6.61529
-100,26,6.61737
-99,26,6.61929
-98,26,6.62108
-97,26,6.62271
-96,26,6.62421
-95,26,6.62556
-94,26,6.62678
-93,26,6.62785
-92,26,6.62879
-91,26,6.62959
-90,26,6.63025
-89,26,6.63078
-88,26,6.63117
-87,26,6.63141
-86,26,6.63152
-85,26,6.63149
-84,26,6.63132
-83,26,6.631
-82,26,6.63054
-81,26,6.62994
-80,26,6.62918
-79,26,6.62827
-78,26,6.62721
-77,26,6.62599
-76,26,6.62461
-75,26,6.62306
-74,26,6.62135
-73,26,6.61948
-72,26,6.61742
-71,26,6.61519
-70,26,6.61278
-69,26,6.61019
-68,26,6.60741
-67,26,6.60443
-66,26,6.60126
-65,26,6.59789
-64,26,6.59432
-63,26,6.59053
-62,26,6.58654
-61,26,6.58233
-60,26,6.5779
-59,26,6.57325
-58,26,6.56838
-57,26,6.56327
-56,26,6.55793
-55,26,6.55236
-54,26,6.54655
-53,26,6.54049
-52,26,6.5342
-51,26,6.52765
-50,26,6.52086
-49,26,6.51381
-48,26,6.50651
-47,26,6.49896
-46,26,6.49115
-45,26,6.48308
-44,26,6.47475
-43,26,6.46616
-42,26,6.45731
-41,26,6.4482
-40,26,6.43883
-39,26,6.4292
-38,26,6.4193
-37,26,6.40915
-36,26,6.39873
-35,26,6.38805
-34,26,6.37711
-33,26,6.36591
-32,26,6.35445
-31,26,6.34273
-30,26,6.33076
-29,26,6.31853
-28,26,6.30604
-27,26,6.29331
-26,26,6.28032
-25,26,6.26708
-24,26,6.25359
-23,26,6.23986
-22,26,6.22588
-21,26,6.21166
-20,26,6.1972
-19,26,6.18249
-18,26,6.16754
-17,26,6.15236
-16,26,6.13694
-15,26,6.12129
-14,26,6.1054
-13,26,6.08928
-12,26,6.07292
-11,26,6.05634
-10,26,6.03953
-9,26,6.02248
-8,26,6.00521
-7,26,5.98771
-6,26,5.96998
-5,26,5.95202
-4,26,5.93384
-3,26,5.91543
-2,26,5.89679
-1,26,5.87792
0,26,5.85883
1,26,5.8395
2,26,5.81995
3,26,5.80017
4,26,5.78016
5,26,5.75992
6,26,5.73944
7,26,5.71874
8,26,5.6978
9,26,5.67663
10,26,5.65522
11,26,5.63359
12,26,5.61171
13,26,5.5896
14,26,5.56726
15,26,5.54468
16,26,5.52187
17,26,5.49883
18,26,5.47555
19,26,5.45204
20,26,5.4283
21,26,5.40432
22,26,5.38013
23,26,5.3557
24,26,5.33106
25,26,5.3062
26,26,5.28112
27,26,5.25584
28,26,5.23034
29,26,5.20466
30,26,5.17877
31,26,5.15271
32,26,5.12646
33,26,5.10005
34,26,5.07347
35,26,5.04675
36,26,5.01988
37,26,4.99289
38,26,4.96578
39,26,4.93857
40,26,4.91127
41,26,4.8839
42,26,4.85647
43,26,4.829
44,26,4.80151
45,26,4.77402
46,26,4.74654
47,26,4.7191
48,26,4.69172
49,26,4.66442
50,26,4.63722
51,26,4.61016
52,26,4.58324
53,26,4.55651
54,26,4.52998
55,26,4.50368
56,26,4.47764
57,26,4.4519
58,26,4.42647
59,26,4.40139
60,26,4.37669
61,26,4.3524
62,26,4.32855
63,26,4.30517
64,26,4.28229
65,26,4.25995
66,26,4.23817
67,26,4.21699
68,26,4.19644
69,26,4.17654
70,26,4.15734
71,26,4.13885
72,26,4.1211
73,26,4.10414
74,26,4.08797
75,26,4.07264
76,26,4.05815
77,26,4.04455
78,26,4.03185
79,26,4.02008
80,26,4.00925
81,26,3.99938
82,26,3.99049
83,26,3.9826
84,26,3.97572
85,26,3.96985
86,26,3.96502
87,26,3.96123
88,26,3.95848
89,26,3.95679
90,26,3.95614
91,26,3.95655
92,26,3.95801
93,26,3.96051
94,26,3.96406
95,26,3.96863
96,26,3.97424
97,26,3.98085
98,26,3.98846
99,26,3.99705
100,26,4.00661
101,26,4.01712
102,26,4.02855
103,26,4.0409
104,26,4.05412
105,26,4.06821
106,26,4.08313
107,26,4.09886
108,26,4.11537
109,26,4.13263
110,26,4.15062
111,26,4.16931
112,26,4.18866
113,26,4.20864
114,26,4.22923
115,26,4.25039
116,26,4.27209
117,26,4.29431
118,26,4.31701
119,26,4.34015
120,26,4.36371
121,26,4.38767
122,26,4.41198
123,26,4.43662
124,26,4.46155
125,26,4.48677
126,26,4.51222
127,26,4.53789
128,26,4.56375
129,26,4.58978
130,26,4.61595
131,26,4.64223
132,26,4.6686
133,26,4.69505
134,26,4.72154
135,26,4.74807
136,26,4.7746
137,26,4.80112
138,26,4.82762
139,26,4.85407
140,26,4.88047
141,26,4.90679
142,26,4.93302
143,26,4.95915
144,26,4.98516
145,26,5.01105
146,26,5.03681
147,26,5.06242
148,26,5.08788
149,26,5.11317
150,26,5.1383
151,26,5.16324
152,26,5.18801
153,26,5.21259
154,26,5.23697
155,26,5.26116
156,26,5.28515
157,26,5.30894
158,26,5.33252
159,26,5.35589
160,26,5.37905
161,26,5.40201
162,26,5.42475
163,26,5.44727
164,26,5.46959
165,26,5.49169
166,26,5.51358
167,26,5.53526
168,26,5.55672
169,26,5.57797
170,26,5.59902
171,26,5.61985
172,26,5.64048
173,26,5.66089
174,26,5.6811
175,26,5.70111
176,26,5.72091
177,26,5.74051
178,26,5.7599
179,26,5.7791
180,26,5.79809
-180,27,5.70594
-179,27,5.72525
-178,27,5.74435
-177,27,5.76325
-176,27,5.78194
-175,27,5.80043
-174,27,5.81871
-173,27,5.83679
-172,27,5.85466
-171,27,5.87232
-170,27,5.88978
-169,27,5.90704
-168,27,5.92408
-167,27,5.94092
-166,27,5.95755
-165,27,5.97397
-164,27,5.99018
-163,27,6.00617
-162,27,6.02195
-161,27,6.03751
-160,27,6.05285
-159,27,6.06797
-158,27,6.08287
-157,27,6.09754
-156,27,6.11199
-155,27,6.12621
-154,27,6.14019
