Phi[deg],Theta[deg],dB(GainTotal)
-126,95,-1.36072
-125,95,-1.37541
-124,95,-1.39121
-123,95,-1.408
-122,95,-1.42569
-121,95,-1.44417
-120,95,-1.46335
-119,95,-1.48312
-118,95,-1.50339
-117,95,-1.52406
-116,95,-1.54502
-115,95,-1.56619
-114,95,-1.58747
-113,95,-1.60875
-112,95,-1.62997
-111,95,-1.65101
-110,95,-1.67181
-109,95,-1.69227
-108,95,-1.71231
-107,95,-1.73186
-106,95,-1.75083
-105,95,-1.76916
-104,95,-1.78677
-103,95,-1.80359
-102,95,-1.81957
-101,95,-1.83464
-100,95,-1.84875
-99,95,-1.86183
-98,95,-1.87385
-97,95,-1.88476
-96,95,-1.8945
-95,95,-1.90306
-94,95,-1.91038
-93,95,-1.91645
-92,95,-1.92124
-91,95,-1.92472
-90,95,-1.92689
-89,95,-1.92773
-88,95,-1.92723
-87,95,-1.9254
-86,95,-1.92223
-85,95,-1.91774
-84,95,-1.91194
-83,95,-1.90485
-82,95,-1.8965
-81,95,-1.8869
-80,95,-1.8761
-79,95,-1.86413
-78,95,-1.85104
-77,95,-1.83687
-76,95,-1.82168
-75,95,-1.80552
-74,95,-1.78845
-73,95,-1.77054
-72,95,-1.75186
-71,95,-1.73249
-70,95,-1.71249
-69,95,-1.69195
-68,95,-1.67094
-67,95,-1.64957
-66,95,-1.62791
-65,95,-1.60607
-64,95,-1.58412
-63,95,-1.56217
-62,95,-1.54032
-61,95,-1.51867
-60,95,-1.49732
-59,95,-1.47637
-58,95,-1.45592
-57,95,-1.43608
-56,95,-1.41695
-55,95,-1.39864
-54,95,-1.38125
-53,95,-1.36488
-52,95,-1.34963
-51,95,-1.33561
-50,95,-1.32292
-49,95,-1.31165
-48,95,-1.30189
-47,95,-1.29375
-46,95,-1.2873
-45,95,-1.28263
-44,95,-1.27984
-43,95,-1.27898
-42,95,-1.28015
-41,95,-1.28341
-40,95,-1.28882
-39,95,-1.29644
-38,95,-1.30634
-37,95,-1.31855
-36,95,-1.33312
-35,95,-1.3501
-34,95,-1.3695
-33,95,-1.39137
-32,95,-1.4157
-31,95,-1.44253
-30,95,-1.47185
-29,95,-1.50366
-28,95,-1.53795
-27,95,-1.57472
-26,95,-1.61393
-25,95,-1.65557
-24,95,-1.69959
-23,95,-1.74595
-22,95,-1.79462
-21,95,-1.84552
-20,95,-1.89861
-19,95,-1.95382
-18,95,-2.01107
-17,95,-2.07029
-16,95,-2.13139
-15,95,-2.19428
-14,95,-2.25887
-13,95,-2.32506
-12,95,-2.39275
-11,95,-2.46182
-10,95,-2.53217
-9,95,-2.60369
-8,95,-2.67624
-7,95,-2.74971
-6,95,-2.82398
-5,95,-2.89892
-4,95,-2.97439
-3,95,-3.05027
-2,95,-3.12643
-1,95,-3.20274
0,95,-3.27906
1,95,-3.35527
2,95,-3.43123
3,95,-3.50682
4,95,-3.58192
5,95,-3.6564
6,95,-3.73014
7,95,-3.80304
8,95,-3.87499
9,95,-3.94589
10,95,-4.01564
11,95,-4.08418
12,95,-4.15143
13,95,-4.21731
14,95,-4.2818
15,95,-4.34484
16,95,-4.40641
17,95,-4.4665
18,95,-4.52512
19,95,-4.58228
20,95,-4.63802
21,95,-4.69239
22,95,-4.74546
23,95,-4.7973
24,95,-4.84802
25,95,-4.89772
26,95,-4.94654
27,95,-4.99462
28,95,-5.04211
29,95,-5.08919
30,95,-5.13605
31,95,-5.18286
32,95,-5.22985
33,95,-5.27721
34,95,-5.32519
35,95,-5.37399
36,95,-5.42387
37,95,-5.47506
38,95,-5.52781
39,95,-5.58237
40,95,-5.63898
41,95,-5.6979
42,95,-5.75938
43,95,-5.82367
44,95,-5.89103
45,95,-5.9617
46,95,-6.03594
47,95,-6.11398
48,95,-6.19608
49,95,-6.28247
50,95,-6.37338
51,95,-6.46905
52,95,-6.56971
53,95,-6.67556
54,95,-6.78684
55,95,-6.90375
56,95,-7.02648
57,95,-7.15524
58,95,-7.2902
59,95,-7.43154
60,95,-7.57941
61,95,-7.73395
62,95,-7.89529
63,95,-8.06352
64,95,-8.23872
65,95,-8.42092
66,95,-8.61012
67,95,-8.80627
68,95,-9.00924
69,95,-9.21886
70,95,-9.43486
71,95,-9.65685
72,95,-9.88433
73,95,-10.1167
74,95,-10.353
75,95,-10.5924
76,95,-10.8335
77,95,-11.0749
78,95,-11.3147
79,95,-11.5509
80,95,-11.7809
81,95,-12.0021
82,95,-12.2114
83,95,-12.4054
84,95,-12.5808
85,95,-12.734
86,95,-12.8618
87,95,-12.9611
88,95,-13.0293
89,95,-13.0647
90,95,-13.0664
91,95,-13.0342
92,95,-12.969
93,95,-12.8726
94,95,-12.7474
95,95,-12.5964
96,95,-12.4229
97,95,-12.2303
98,95,-12.0223
99,95,-11.802
100,95,-11.5727
101,95,-11.3371
102,95,-11.0977
103,95,-10.8566
104,95,-10.6158
105,95,-10.3768
106,95,-10.1409
107,95,-9.90912
108,95,-9.68233
109,95,-9.46122
110,95,-9.24631
111,95,-9.03799
112,95,-8.83657
113,95,-8.64224
114,95,-8.45514
115,95,-8.27532
116,95,-8.10281
117,95,-7.93757
118,95,-7.77955
119,95,-7.62864
120,95,-7.48474
121,95,-7.3477
122,95,-7.21738
123,95,-7.09359
124,95,-6.97617
125,95,-6.8649
126,95,-6.75961
127,95,-6.66006
128,95,-6.56604
129,95,-6.47733
130,95,-6.39369
131,95,-6.31488
132,95,-6.24066
133,95,-6.17077
134,95,-6.10496
135,95,-6.04297
136,95,-5.98453
137,95,-5.92937
138,95,-5.87721
139,95,-5.82779
140,95,-5.78082
141,95,-5.73602
142,95,-5.6931
143,95,-5.6518
144,95,-5.61181
145,95,-5.57288
146,95,-5.53473
147,95,-5.49707
148,95,-5.45966
149,95,-5.42224
150,95,-5.38456
151,95,-5.34638
152,95,-5.30749
153,95,-5.26766
154,95,-5.22672
155,95,-5.18448
156,95,-5.14077
157,95,-5.09546
158,95,-5.04842
159,95,-4.99954
160,95,-4.94874
161,95,-4.89596
162,95,-4.84113
163,95,-4.78425
164,95,-4.7253
165,95,-4.66429
166,95,-4.60125
167,95,-4.53622
168,95,-4.46926
169,95,-4.40045
170,95,-4.32987
171,95,-4.25762
172,95,-4.18382
173,95,-4.10857
174,95,-4.03201
175,95,-3.95427
176,95,-3.87548
177,95,-3.7958
178,95,-3.71536
179,95,-3.63432
180,95,-3.55283
-180,96,-3.67042
-179,96,-3.58714
-178,96,-3.50378
-177,96,-3.42047
-176,96,-3.33737
-175,96,-3.25464
-174,96,-3.1724
-173,96,-3.09082
-172,96,-3.01002
-171,96,-2.93014
-170,96,-2.85131
-169,96,-2.77366
-168,96,-2.69732
-167,96,-2.62239
-166,96,-2.549
-165,96,-2.47726
-164,96,-2.40726
-163,96,-2.33911
-162,96,-2.2729
-161,96,-2.20872
-160,96,-2.14664
-159,96,-2.08674
-158,96,-2.0291
-157,96,-1.97377
-156,96,-1.92082
-155,96,-1.87029
-154,96,-1.82222
-153,96,-1.77666
-152,96,-1.73363
-151,96,-1.69317
-150,96,-1.65528
-149,96,-1.61998
-148,96,-1.58727
-147,96,-1.55715
-146,96,-1.52962
-145,96,-1.50465
-144,96,-1.48223
-143,96,-1.46233
-142,96,-1.44491
-141,96,-1.42994
-140,96,-1.41737
-139,96,-1.40715
-138,96,-1.39922
-137,96,-1.39353
-136,96,-1.39
-135,96,-1.38857
-134,96,-1.38916
-133,96,-1.39169
-132,96,-1.39609
-131,96,-1.40226
-130,96,-1.41011
-129,96,-1.41956
-128,96,-1.43051
-127,96,-1.44286
-126,96,-1.45652
-125,96,-1.47139
-124,96,-1.48736
-123,96,-1.50434
-122,96,-1.52222
-121,96,-1.5409
-120,96,-1.56028
-119,96,-1.58026
-118,96,-1.60074
-117,96,-1.62162
-116,96,-1.6428
-115,96,-1.66417
-114,96,-1.68566
-113,96,-1.70716
-112,96,-1.72858
-111,96,-1.74983
-110,96,-1.77083
-109,96,-1.79148
-108,96,-1.81171
-107,96,-1.83144
-106,96,-1.85059
-105,96,-1.86909
-104,96,-1.88686
-103,96,-1.90383
-102,96,-1.91995
-101,96,-1.93516
-100,96,-1.94938
-99,96,-1.96258
-98,96,-1.9747
-97,96,-1.9857
-96,96,-1.99552
-95,96,-2.00415
-94,96,-2.01153
-93,96,-2.01765
-92,96,-2.02247
-91,96,-2.02598
-90,96,-2.02816
-89,96,-2.02901
-88,96,-2.02851
-87,96,-2.02666
-86,96,-2.02347
-85,96,-2.01895
-84,96,-2.0131
-83,96,-2.00596
-82,96,-1.99754
-81,96,-1.98788
-80,96,-1.977
-79,96,-1.96495
-78,96,-1.95176
-77,96,-1.93749
-76,96,-1.9222
-75,96,-1.90592
-74,96,-1.88874
-73,96,-1.87071
-72,96,-1.8519
-71,96,-1.83239
-70,96,-1.81225
-69,96,-1.79157
-68,96,-1.77042
-67,96,-1.7489
-66,96,-1.72709
-65,96,-1.70509
-64,96,-1.68299
-63,96,-1.66089
-62,96,-1.63889
-61,96,-1.61708
-60,96,-1.59557
-59,96,-1.57447
-58,96,-1.55386
-57,96,-1.53387
-56,96,-1.5146
-55,96,-1.49614
-54,96,-1.47861
-53,96,-1.4621
-52,96,-1.44672
-51,96,-1.43258
-50,96,-1.41976
-49,96,-1.40837
-48,96,-1.39851
-47,96,-1.39026
-46,96,-1.38372
-45,96,-1.37896
-44,96,-1.37609
-43,96,-1.37517
-42,96,-1.37627
-41,96,-1.37948
-40,96,-1.38485
-39,96,-1.39245
-38,96,-1.40233
-37,96,-1.41454
-36,96,-1.42912
-35,96,-1.44612
-34,96,-1.46557
-33,96,-1.48749
-32,96,-1.5119
-31,96,-1.53881
-30,96,-1.56824
-29,96,-1.60019
-28,96,-1.63463
-27,96,-1.67157
-26,96,-1.71099
-25,96,-1.75285
-24,96,-1.79712
-23,96,-1.84377
-22,96,-1.89274
-21,96,-1.94399
-20,96,-1.99746
-19,96,-2.05308
-18,96,-2.11078
-17,96,-2.17049
-16,96,-2.23212
-15,96,-2.29558
-14,96,-2.36079
-13,96,-2.42765
-12,96,-2.49605
-11,96,-2.56589
-10,96,-2.63706
-9,96,-2.70944
-8,96,-2.78291
-7,96,-2.85737
-6,96,-2.93267
-5,96,-3.00871
-4,96,-3.08534
-3,96,-3.16244
-2,96,-3.23988
-1,96,-3.31752
0,96,-3.39524
1,96,-3.47291
2,96,-3.55039
3,96,-3.62756
4,96,-3.70428
5,96,-3.78044
6,96,-3.85592
7,96,-3.93061
8,96,-4.00438
9,96,-4.07715
10,96,-4.14882
11,96,-4.2193
12,96,-4.28852
13,96,-4.3564
14,96,-4.4229
15,96,-4.48797
16,96,-4.55158
17,96,-4.61372
18,96,-4.67438
19,96,-4.73358
20,96,-4.79134
21,96,-4.84772
22,96,-4.90278
23,96,-4.95659
24,96,-5.00924
25,96,-5.06086
26,96,-5.11156
27,96,-5.16148
28,96,-5.21079
29,96,-5.25965
30,96,-5.30825
31,96,-5.35678
32,96,-5.40545
33,96,-5.45447
34,96,-5.50408
35,96,-5.55449
36,96,-5.60597
37,96,-5.65874
38,96,-5.71306
39,96,-5.7692
40,96,-5.82739
41,96,-5.88791
42,96,-5.95102
43,96,-6.01697
44,96,-6.08602
45,96,-6.15845
46,96,-6.2345
47,96,-6.31443
48,96,-6.3985
49,96,-6.48696
50,96,-6.58006
51,96,-6.67804
52,96,-6.78115
53,96,-6.88962
54,96,-7.0037
55,96,-7.1236
56,96,-7.24954
57,96,-7.38176
58,96,-7.52044
59,96,-7.6658
60,96,-7.81801
61,96,-7.97726
62,96,-8.1437
63,96,-8.31746
64,96,-8.49866
65,96,-8.68738
66,96,-8.88366
67,96,-9.0875
68,96,-9.29884
69,96,-9.51755
70,96,-9.74341
71,96,-9.97611
72,96,-10.2152
73,96,-10.4601
74,96,-10.71
75,96,-10.9639
76,96,-11.2206
77,96,-11.4785
78,96,-11.7357
79,96,-11.9901
80,96,-12.239
81,96,-12.4793
82,96,-12.7077
83,96,-12.9205
84,96,-13.1136
85,96,-13.2829
86,96,-13.4246
87,96,-13.535
88,96,-13.6111
89,96,-13.6506
90,96,-13.6524
91,96,-13.6164
92,96,-13.5437
93,96,-13.4363
94,96,-13.2973
95,96,-13.1302
96,96,-12.939
97,96,-12.7278
98,96,-12.5005
99,96,-12.2609
100,96,-12.0126
101,96,-11.7586
102,96,-11.5015
103,96,-11.2438
104,96,-10.9873
105,96,-10.7335
106,96,-10.4839
107,96,-10.2394
108,96,-10.0009
109,96,-9.76898
110,96,-9.54409
111,96,-9.32659
112,96,-9.11673
113,96,-8.91464
114,96,-8.72041
115,96,-8.53404
116,96,-8.3555
117,96,-8.18473
118,96,-8.02161
119,96,-7.86602
120,96,-7.7178
121,96,-7.57679
122,96,-7.44279
123,96,-7.31562
124,96,-7.19506
125,96,-7.08089
126,96,-6.9729
127,96,-6.87085
128,96,-6.77451
129,96,-6.68362
130,96,-6.59794
131,96,-6.51722
132,96,-6.44119
133,96,-6.36959
134,96,-6.30215
135,96,-6.2386
136,96,-6.17865
137,96,-6.12204
138,96,-6.06847
139,96,-6.01766
140,96,-5.96932
141,96,-5.92316
142,96,-5.87889
143,96,-5.83622
144,96,-5.79487
145,96,-5.75454
146,96,-5.71496
147,96,-5.67586
148,96,-5.63696
149,96,-5.59801
150,96,-5.55876
151,96,-5.51897
152,96,-5.47841
153,96,-5.43688
154,96,-5.39418
155,96,-5.35013
156,96,-5.30458
157,96,-5.25737
158,96,-5.2084
159,96,-5.15755
160,96,-5.10475
161,96,-5.04994
162,96,-4.99306
163,96,-4.93411
164,96,-4.87308
165,96,-4.80999
166,96,-4.74487
167,96,-4.67776
168,96,-4.60874
169,96,-4.53789
170,96,-4.4653
171,96,-4.39106
172,96,-4.31531
173,96,-4.23815
174,96,-4.15972
175,96,-4.08016
176,96,-3.9996
177,96,-3.9182
178,96,-3.8361
179,96,-3.75346
180,96,-3.67042
-180,97,-3.78539
-179,97,-3.70067
-178,97,-3.61591
-177,97,-3.53129
-176,97,-3.44694
-175,97,-3.36301
-174,97,-3.27965
-173,97,-3.19699
-172,97,-3.11518
-171,97,-3.03435
-170,97,-2.95463
-169,97,-2.87614
-168,97,-2.79901
-167,97,-2.72335
-166,97,-2.64928
-165,97,-2.5769
-164,97,-2.5063
-163,97,-2.4376
-162,97,-2.37088
-161,97,-2.30622
-160,97,-2.24371
-159,97,-2.18341
-158,97,-2.1254
-157,97,-2.06973
-156,97,-2.01647
-155,97,-1.96566
-154,97,-1.91734
-153,97,-1.87155
-152,97,-1.82832
-151,97,-1.78767
-150,97,-1.74962
-149,97,-1.71418
-148,97,-1.68136
-147,97,-1.65114
-146,97,-1.62352
-145,97,-1.59849
-144,97,-1.57602
-143,97,-1.55608
-142,97,-1.53864
-141,97,-1.52367
-140,97,-1.51111
-139,97,-1.50091
-138,97,-1.49302
-137,97,-1.48738
-136,97,-1.48391
-135,97,-1.48256
-134,97,-1.48324
-133,97,-1.48587
-132,97,-1.49038
-131,97,-1.49667
-130,97,-1.50465
-129,97,-1.51425
-128,97,-1.52535
-127,97,-1.53786
-126,97,-1.55169
-125,97,-1.56673
-124,97,-1.58289
-123,97,-1.60006
-122,97,-1.61814
-121,97,-1.63703
-120,97,-1.65662
-119,97,-1.67681
-118,97,-1.6975
-117,97,-1.71859
-116,97,-1.73999
-115,97,-1.76158
-114,97,-1.78329
-113,97,-1.805
-112,97,-1.82663
-111,97,-1.8481
-110,97,-1.8693
-109,97,-1.89015
-108,97,-1.91058
-107,97,-1.93049
-106,97,-1.94982
-105,97,-1.96849
-104,97,-1.98642
-103,97,-2.00355
-102,97,-2.01982
-101,97,-2.03516
-100,97,-2.04951
-99,97,-2.06282
-98,97,-2.07504
-97,97,-2.08613
-96,97,-2.09604
-95,97,-2.10473
-94,97,-2.11218
-93,97,-2.11834
-92,97,-2.1232
-91,97,-2.12674
-90,97,-2.12894
-89,97,-2.12978
-88,97,-2.12928
-87,97,-2.12741
-86,97,-2.1242
-85,97,-2.11964
-84,97,-2.11375
-83,97,-2.10655
-82,97,-2.09807
-81,97,-2.08834
-80,97,-2.07738
-79,97,-2.06524
-78,97,-2.05196
-77,97,-2.03759
-76,97,-2.02218
-75,97,-2.00579
-74,97,-1.98849
-73,97,-1.97033
-72,97,-1.95139
-71,97,-1.93175
-70,97,-1.91147
-69,97,-1.89064
-68,97,-1.86935
-67,97,-1.84768
-66,97,-1.82572
-65,97,-1.80357
-64,97,-1.78131
-63,97,-1.75905
-62,97,-1.73689
-61,97,-1.71493
-60,97,-1.69327
-59,97,-1.67201
-58,97,-1.65125
-57,97,-1.63111
-56,97,-1.61169
-55,97,-1.59309
-54,97,-1.57541
-53,97,-1.55877
-52,97,-1.54326
-51,97,-1.52898
-50,97,-1.51604
-49,97,-1.50453
-48,97,-1.49455
-47,97,-1.48619
-46,97,-1.47955
-45,97,-1.4747
-44,97,-1.47174
-43,97,-1.47074
-42,97,-1.47177
-41,97,-1.47492
-40,97,-1.48023
-39,97,-1.48779
-38,97,-1.49763
-37,97,-1.50982
-36,97,-1.5244
-35,97,-1.5414
-34,97,-1.56086
-33,97,-1.58281
-32,97,-1.60727
-31,97,-1.63424
-30,97,-1.66375
-29,97,-1.69579
-28,97,-1.73036
-27,97,-1.76743
-26,97,-1.80701
-25,97,-1.84905
-24,97,-1.89354
-23,97,-1.94042
-22,97,-1.98966
-21,97,-2.04121
-20,97,-2.095
-19,97,-2.15099
-18,97,-2.20909
-17,97,-2.26923
-16,97,-2.33134
-15,97,-2.39532
-14,97,-2.46109
-13,97,-2.52856
-12,97,-2.59762
-11,97,-2.66817
-10,97,-2.7401
-9,97,-2.8133
-8,97,-2.88765
-7,97,-2.96303
-6,97,-3.03932
-5,97,-3.11641
-4,97,-3.19415
-3,97,-3.27242
-2,97,-3.3511
-1,97,-3.43005
0,97,-3.50913
1,97,-3.58823
2,97,-3.6672
3,97,-3.74591
4,97,-3.82425
5,97,-3.90208
6,97,-3.97929
7,97,-4.05575
8,97,-4.13136
9,97,-4.20601
10,97,-4.27959
11,97,-4.35203
12,97,-4.42324
13,97,-4.49315
14,97,-4.5617
15,97,-4.62884
16,97,-4.69453
17,97,-4.75876
18,97,-4.82151
19,97,-4.8828
20,97,-4.94265
21,97,-5.00111
22,97,-5.05822
23,97,-5.11406
24,97,-5.16873
25,97,-5.22233
26,97,-5.27499
27,97,-5.32684
28,97,-5.37804
29,97,-5.42875
30,97,-5.47917
31,97,-5.52949
32,97,-5.57991
33,97,-5.63066
34,97,-5.68196
35,97,-5.73405
36,97,-5.78718
37,97,-5.84159
38,97,-5.89755
39,97,-5.9553
40,97,-6.01513
41,97,-6.07729
42,97,-6.14205
43,97,-6.20968
44,97,-6.28046
45,97,-6.35465
46,97,-6.43252
47,97,-6.51435
48,97,-6.60039
49,97,-6.69091
50,97,-6.78618
51,97,-6.88646
52,97,-6.992
53,97,-7.10306
54,97,-7.21989
55,97,-7.34274
56,97,-7.47186
57,97,-7.60749
58,97,-7.74985
59,97,-7.89918
60,97,-8.0557
61,97,-8.2196
62,97,-8.3911
63,97,-8.57035
64,97,-8.75753
65,97,-8.95276
66,97,-9.15614
67,97,-9.36772
68,97,-9.5875
69,97,-9.81542
70,97,-10.0513
71,97,-10.295
72,97,-10.546
73,97,-10.8038
74,97,-11.0678
75,97,-11.3369
76,97,-11.61
77,97,-11.8855
78,97,-12.1614
79,97,-12.4355
80,97,-12.7049
81,97,-12.9663
82,97,-13.216
83,97,-13.4497
84,97,-13.6628
85,97,-13.8506
86,97,-14.0083
87,97,-14.1316
88,97,-14.2167
89,97,-14.261
90,97,-14.2629
91,97,-14.2225
92,97,-14.141
93,97,-14.021
94,97,-13.8661
95,97,-13.6807
96,97,-13.4695
97,97,-13.2372
98,97,-12.9885
99,97,-12.7278
100,97,-12.4587
101,97,-12.1848
102,97,-11.9089
103,97,-11.6334
104,97,-11.3603
105,97,-11.0911
106,97,-10.8273
107,97,-10.5697
108,97,-10.3191
109,97,-10.0761
110,97,-9.84104
111,97,-9.61424
112,97,-9.39586
113,97,-9.18597
114,97,-8.9846
115,97,-8.79168
116,97,-8.60715
117,97,-8.43087
118,97,-8.26271
119,97,-8.10248
120,97,-7.94999
121,97,-7.80505
122,97,-7.66743
123,97,-7.53692
124,97,-7.41327
125,97,-7.29624
126,97,-7.1856
127,97,-7.08108
128,97,-6.98243
129,97,-6.88939
130,97,-6.80168
131,97,-6.71906
132,97,-6.64122
133,97,-6.56791
134,97,-6.49883
135,97,-6.43371
136,97,-6.37225
137,97,-6.31415
138,97,-6.25914
139,97,-6.2069
140,97,-6.15715
141,97,-6.10959
142,97,-6.06391
143,97,-6.01981
144,97,-5.97702
145,97,-5.93523
146,97,-5.89416
147,97,-5.85352
148,97,-5.81306
149,97,-5.7725
150,97,-5.73159
151,97,-5.6901
152,97,-5.64779
153,97,-5.60446
154,97,-5.55991
155,97,-5.51397
156,97,-5.46648
157,97,-5.4173
158,97,-5.36631
159,97,-5.31341
160,97,-5.25853
161,97,-5.20161
162,97,-5.14262
163,97,-5.08154
164,97,-5.01837
165,97,-4.95314
166,97,-4.88589
167,97,-4.81667
168,97,-4.74556
169,97,-4.67264
170,97,-4.598
171,97,-4.52177
172,97,-4.44405
173,97,-4.36498
174,97,-4.28468
175,97,-4.2033
176,97,-4.12099
177,97,-4.0379
178,97,-3.95416
179,97,-3.86994
180,97,-3.78539
-180,98,-3.89775
-179,98,-3.81161
-178,98,-3.72552
-177,98,-3.63962
-176,98,-3.55406
-175,98,-3.46899
-174,98,-3.38455
-173,98,-3.30088
-172,98,-3.21812
-171,98,-3.1364
-170,98,-3.05584
-169,98,-2.97657
-168,98,-2.89871
-167,98,-2.82238
-166,98,-2.74768
-165,98,-2.67471
-164,98,-2.60358
-163,98,-2.53439
-162,98,-2.46721
-161,98,-2.40213
-160,98,-2.33924
-159,98,-2.2786
-158,98,-2.22027
-157,98,-2.16432
-156,98,-2.1108
-155,98,-2.05975
-154,98,-2.01123
-153,98,-1.96526
-152,98,-1.92187
-151,98,-1.88108
-150,98,-1.84291
-149,98,-1.80737
-148,98,-1.77446
-147,98,-1.74417
-146,98,-1.7165
-145,98,-1.69143
-144,98,-1.66894
-143,98,-1.649
-142,98,-1.63157
-141,98,-1.61661
-140,98,-1.60408
-139,98,-1.59393
-138,98,-1.5861
-137,98,-1.58052
-136,98,-1.57714
-135,98,-1.57587
-134,98,-1.57665
-133,98,-1.5794
-132,98,-1.58403
-131,98,-1.59045
-130,98,-1.59858
-129,98,-1.60833
-128,98,-1.61959
-127,98,-1.63227
-126,98,-1.64628
-125,98,-1.66151
-124,98,-1.67786
-123,98,-1.69522
-122,98,-1.71351
-121,98,-1.7326
-120,98,-1.7524
-119,98,-1.77281
-118,98,-1.79373
-117,98,-1.81504
-116,98,-1.83666
-115,98,-1.85848
-114,98,-1.8804
-113,98,-1.90234
-112,98,-1.92419
-111,98,-1.94586
-110,98,-1.96728
-109,98,-1.98834
-108,98,-2.00896
-107,98,-2.02907
-106,98,-2.04858
-105,98,-2.06743
-104,98,-2.08553
-103,98,-2.10282
-102,98,-2.11923
-101,98,-2.13471
-100,98,-2.14919
-99,98,-2.16262
-98,98,-2.17495
-97,98,-2.18613
-96,98,-2.19613
-95,98,-2.20489
-94,98,-2.21239
-93,98,-2.21861
-92,98,-2.2235
-91,98,-2.22707
-90,98,-2.22928
-89,98,-2.23013
-88,98,-2.22961
-87,98,-2.22773
-86,98,-2.22449
-85,98,-2.21989
-84,98,-2.21396
-83,98,-2.2067
-82,98,-2.19816
-81,98,-2.18834
-80,98,-2.1773
-79,98,-2.16507
-78,98,-2.15169
-77,98,-2.13722
-76,98,-2.1217
-75,98,-2.10519
-74,98,-2.08777
-73,98,-2.06948
-72,98,-2.05041
-71,98,-2.03062
-70,98,-2.0102
-69,98,-1.98923
-68,98,-1.96779
-67,98,-1.94597
-66,98,-1.92386
-65,98,-1.90155
-64,98,-1.87914
-63,98,-1.85673
-62,98,-1.83441
-61,98,-1.81229
-60,98,-1.79047
-59,98,-1.76905
-58,98,-1.74815
-57,98,-1.72786
-56,98,-1.70828
-55,98,-1.68953
-54,98,-1.67171
-53,98,-1.65493
-52,98,-1.63928
-51,98,-1.62487
-50,98,-1.6118
-49,98,-1.60017
-48,98,-1.59007
-47,98,-1.5816
-46,98,-1.57485
-45,98,-1.5699
-44,98,-1.56684
-43,98,-1.56575
-42,98,-1.5667
-41,98,-1.56977
-40,98,-1.57502
-39,98,-1.58251
-38,98,-1.59231
-37,98,-1.60446
-36,98,-1.619
-35,98,-1.63598
-34,98,-1.65544
-33,98,-1.67739
-32,98,-1.70186
-31,98,-1.72887
-30,98,-1.75843
-29,98,-1.79053
-28,98,-1.82518
-27,98,-1.86235
-26,98,-1.90205
-25,98,-1.94424
-24,98,-1.98889
-23,98,-2.03596
-22,98,-2.08542
-21,98,-2.13722
-20,98,-2.19129
-19,98,-2.24759
-18,98,-2.30604
-17,98,-2.36656
-16,98,-2.4291
-15,98,-2.49355
-14,98,-2.55983
-13,98,-2.62785
-12,98,-2.69752
-11,98,-2.76872
-10,98,-2.84136
-9,98,-2.91532
-8,98,-2.99048
-7,98,-3.06675
-6,98,-3.14398
-5,98,-3.22206
-4,98,-3.30087
-3,98,-3.38027
-2,98,-3.46014
-1,98,-3.54035
0,98,-3.62076
1,98,-3.70125
2,98,-3.78168
3,98,-3.86192
4,98,-3.94184
5,98,-4.02133
6,98,-4.10024
7,98,-4.17848
8,98,-4.25591
9,98,-4.33244
10,98,-4.40795
11,98,-4.48236
12,98,-4.55558
13,98,-4.62753
14,98,-4.69815
15,98,-4.76739
16,98,-4.8352
17,98,-4.90157
18,98,-4.96646
19,98,-5.0299
20,98,-5.09189
21,98,-5.15248
22,98,-5.21171
23,98,-5.26966
24,98,-5.32641
25,98,-5.38207
26,98,-5.43676
27,98,-5.4906
28,98,-5.54377
29,98,-5.59642
30,98,-5.64873
31,98,-5.70091
32,98,-5.75316
33,98,-5.8057
34,98,-5.85877
35,98,-5.9126
36,98,-5.96743
37,98,-6.02354
38,98,-6.08117
39,98,-6.1406
40,98,-6.2021
41,98,-6.26593
42,98,-6.33238
43,98,-6.40172
44,98,-6.47424
45,98,-6.55021
46,98,-6.62991
47,98,-6.71362
48,98,-6.80163
49,98,-6.8942
50,98,-6.99162
51,98,-7.09416
52,98,-7.2021
53,98,-7.31571
54,98,-7.43526
55,98,-7.56102
56,98,-7.69325
57,98,-7.83223
58,98,-7.9782
59,98,-8.13144
60,98,-8.29219
61,98,-8.46068
62,98,-8.63717
63,98,-8.82186
64,98,-9.01496
65,98,-9.21666
66,98,-9.42711
67,98,-9.64642
68,98,-9.87466
69,98,-10.1119
70,98,-10.3579
71,98,-10.6127
72,98,-10.8759
73,98,-11.1471
74,98,-11.4256
75,98,-11.7106
76,98,-12.0009
77,98,-12.2949
78,98,-12.5908
79,98,-12.8861
80,98,-13.1778
81,98,-13.4624
82,98,-13.7357
83,98,-13.9928
84,98,-14.2286
85,98,-14.4374
86,98,-14.6136
87,98,-14.7518
88,98,-14.8476
89,98,-14.8974
90,98,-14.8996
91,98,-14.854
92,98,-14.7622
93,98,-14.6275
94,98,-14.4544
95,98,-14.248
96,98,-14.0141
97,98,-13.7582
98,98,-13.4858
99,98,-13.2017
100,98,-12.9101
101,98,-12.6148
102,98,-12.3187
103,98,-12.0244
104,98,-11.7339
105,98,-11.4487
106,98,-11.1701
107,98,-10.899
108,98,-10.6361
109,98,-10.3818
110,98,-10.1365
111,98,-9.90038
112,98,-9.67346
113,98,-9.45578
114,98,-9.24729
115,98,-9.04788
116,98,-8.8574
117,98,-8.67569
118,98,-8.50255
119,98,-8.33775
120,98,-8.18107
121,98,-8.03227
122,98,-7.89111
123,98,-7.75731
