"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,45,64,-27.1310066734327
3.8,45,65,-26.9183766983626
3.8,45,66,-26.7534218449818
3.8,45,67,-26.6336391761788
3.8,45,68,-26.5562024282359
3.8,45,69,-26.5181195982971
3.8,45,70,-26.5163216156945
3.8,45,71,-26.5477134525991
3.8,45,72,-26.6092043192821
3.8,45,73,-26.6977258971514
3.8,45,74,-26.8102435409919
3.8,45,75,-26.943763265923
3.8,45,76,-27.0953362087934
3.8,45,77,-27.2620616490451
3.8,45,78,-27.4410893537663
3.8,45,79,-27.6296218587799
3.8,45,80,-27.824917255674
3.8,45,81,-28.0242930957904
3.8,45,82,-28.2251321289057
3.8,45,83,-28.4248907481212
3.8,45,84,-28.621111185723
3.8,45,85,-28.811438655407
3.8,45,86,-28.9936447056347
3.8,45,87,-29.1656579647819
3.8,45,88,-29.3256031454097
3.8,45,89,-29.4718485717493
3.8,45,90,-29.603061581616
3.8,45,91,-29.7182699807393
3.8,45,92,-29.8169264322668
3.8,45,93,-29.8989714731346
3.8,45,94,-29.9648900422969
3.8,45,95,-30.0157562496648
3.8,45,96,-30.0532617736386
3.8,45,97,-30.079724735185
3.8,45,98,-30.0980779328419
3.8,45,99,-30.1118375356212
3.8,45,100,-30.1250552384481
3.8,45,101,-30.1422580431798
3.8,45,102,-30.1683799196081
3.8,45,103,-30.2086884555886
3.8,45,104,-30.2687071413713
3.8,45,105,-30.3541300246153
3.8,45,106,-30.4707197732499
3.8,45,107,-30.6241719255569
3.8,45,108,-30.8199159016332
3.8,45,109,-31.0628050714447
3.8,45,110,-31.3566212321808
3.8,45,111,-31.7032818090374
3.8,45,112,-32.101596219247
3.8,45,113,-32.5453982958525
3.8,45,114,-33.0209674236066
3.8,45,115,-33.504031761145
3.8,45,116,-33.9576093010092
3.8,45,117,-34.3335092490616
3.8,45,118,-34.5811733040158
3.8,45,119,-34.664412162608
3.8,45,120,-34.5783807618987
3.8,45,121,-34.3542295005361
3.8,45,122,-34.0473862164368
3.8,45,123,-33.7190201276069
3.8,45,124,-33.4222094281158
3.8,45,125,-33.1962206741544
3.8,45,126,-33.065974057876
3.8,45,127,-33.0427947891677
3.8,45,128,-33.1239270904566
3.8,45,129,-33.2897493995854
3.8,45,130,-33.4992645836683
3.8,45,131,-33.6875426420862
3.8,45,132,-33.7734544724915
3.8,45,133,-33.6859643524446
3.8,45,134,-33.4010183560735
3.8,45,135,-32.9591164023558
3.8,45,136,-32.4455898344176
3.8,45,137,-31.9544164563929
3.8,45,138,-31.5645366811882
3.8,45,139,-31.3347423190645
3.8,45,140,-31.3085328153392
3.8,45,141,-31.5211056231991
3.8,45,142,-32.0050417326117
3.8,45,143,-32.7931908242107
3.8,45,144,-33.9155967329501
3.8,45,145,-35.3790545656341
3.8,45,146,-37.094214925998
3.8,45,147,-38.6939983749749
3.8,45,148,-39.4470688671061
3.8,45,149,-39.0245595140207
3.8,45,150,-38.0670362506546
3.8,45,151,-37.2522996161448
3.8,45,152,-36.8697650579053
3.8,45,153,-36.999014174898
3.8,45,154,-37.6066653697321
3.8,45,155,-38.4362607691922
3.8,45,156,-38.722030735682
3.8,45,157,-37.6048074741887
3.8,45,158,-35.491288808512
3.8,45,159,-33.3076670807391
3.8,45,160,-31.4643257074679
3.8,45,161,-30.041534377949
3.8,45,162,-29.0264479051707
3.8,45,163,-28.392846421679
3.8,45,164,-28.1209874137038
3.8,45,165,-28.2011110425552
3.8,45,166,-28.6325323049141
3.8,45,167,-29.4202891179371
3.8,45,168,-30.5668765843094
3.8,45,169,-32.0515040311789
3.8,45,170,-33.7837287735283
3.8,45,171,-35.5378943456028
3.8,45,172,-36.9978506105031
3.8,45,173,-38.1105020897731
3.8,45,174,-39.3897874224106
3.8,45,175,-41.8261256677489
3.8,45,176,-46.9716353329573
3.8,45,177,-45.1316641889773
3.8,45,178,-37.3163054797146
3.8,45,179,-32.2811017726525
3.8,45,180,-28.7144305036698
