"Freq [GHz]","Phi [deg]","Theta [deg]","dB(RealizedGainTotal) []"
3.8,90,-10,2.81953320546631
3.8,90,-9,0.62816613984928
3.8,90,-8,-1.22720181609809
3.8,90,-7,-1.10775430442194
3.8,90,-6,0.854319122632609
3.8,90,-5,3.03412121192629
3.8,90,-4,4.80871112570684
3.8,90,-3,6.12132072064522
3.8,90,-2,7.01953170061787
3.8,90,-1,7.54841285940203
3.8,90,0,7.73392359291246
3.8,90,1,7.58161203907652
3.8,90,2,7.07522266872503
3.8,90,3,6.17098402799862
3.8,90,4,4.78357900572919
3.8,90,5,2.75631436003832
3.8,90,6,-0.186842619971678
3.8,90,7,-4.25686382870819
3.8,90,8,-6.30486043802243
3.8,90,9,-2.5311992281609
3.8,90,10,1.12593297890156
3.8,90,11,3.67185286669198
3.8,90,12,5.43228635264093
3.8,90,13,6.63193275580091
3.8,90,14,7.39533767951626
3.8,90,15,7.78982884236305
3.8,90,16,7.84749211502449
3.8,90,17,7.57421374413377
3.8,90,18,6.95052613330696
3.8,90,19,5.92420829087466
3.8,90,20,4.38836377556775
3.8,90,21,2.12158828871118
3.8,90,22,-1.40909444155977
3.8,90,23,-8.06349220905093
3.8,90,24,-19.233986531313
3.8,90,25,-5.01378455160444
3.8,90,26,0.141349615194523
3.8,90,27,3.18304394324603
3.8,90,28,5.23308257885829
3.8,90,29,6.67925412091802
3.8,90,30,7.70015281477858
3.8,90,31,8.39074898481534
3.8,90,32,8.80501768630117
3.8,90,33,8.97335927411104
3.8,90,34,8.91028629137201
3.8,90,35,8.61744602563458
3.8,90,36,8.08364535474036
3.8,90,37,7.28193530648557
3.8,90,38,6.1623182477706
3.8,90,39,4.6358981627274
3.8,90,40,2.53941466487606
3.8,90,41,-0.448045078757484
3.8,90,42,-4.92822238272066
3.8,90,43,-9.2062854418407
3.8,90,44,-4.71525956015268
3.8,90,45,-0.0576527909055663
3.8,90,46,3.12617840276634
3.8,90,47,5.44475875526686
3.8,90,48,7.22624652531861
3.8,90,49,8.6427312563675
3.8,90,50,9.7934679601342
3.8,90,51,10.7406561065524
3.8,90,52,11.5259134147386
3.8,90,53,12.1785731859031
3.8,90,54,12.7202006386242
3.8,90,55,13.1672136578066
3.8,90,56,13.5324859547156
3.8,90,57,13.8263717688031
3.8,90,58,14.0573854707584
3.8,90,59,14.2326666310459
3.8,90,60,14.3583068951192
3.8,90,61,14.4395850324007
3.8,90,62,14.48113926946
3.8,90,63,14.487095724015
3.8,90,64,14.4611654216467
3.8,90,65,14.4067183701817
3.8,90,66,14.3268405699115
3.8,90,67,14.2243781184648
3.8,90,68,14.1019714090774
3.8,90,69,13.9620816251958
3.8,90,70,13.8070111803597
3.8,90,71,13.6389193614947
3.8,90,72,13.459834154459
3.8,90,73,13.2716610283303
3.8,90,74,13.0761893057835
3.8,90,75,12.8750966345366
3.8,90,76,12.669951987593
3.8,90,77,12.4622175496784
3.8,90,78,12.2532497880882
3.8,90,79,12.0442999542427
3.8,90,80,11.8365142151127
3.8,90,81,11.630933570012
3.8,90,82,11.428493667588
3.8,90,83,11.2300246003614
3.8,90,84,11.0362507204604
3.8,90,85,10.8477904910509
3.8,90,86,10.6651563641601
3.8,90,87,10.4887546577195
3.8,90,88,10.3188853929994
3.8,90,89,10.1557420480529
3.8,90,90,9.99941118279205
3.8,90,91,9.84987189595701
3.8,90,92,9.7069950822491
3.8,90,93,9.5705424678407
3.8,90,94,9.44016541281901
3.8,90,95,9.31540347843475
3.8,90,96,9.19568276407906
3.8,90,97,9.08031402280185
3.8,90,98,8.96849056441486
3.8,90,99,8.85928595173897
3.8,90,100,8.75165148875285
3.8,90,101,8.64441349008769
3.8,90,102,8.53627031067303
3.8,90,103,8.42578910387892
3.8,90,104,8.31140226805187
3.8,90,105,8.19140353712194
3.8,90,106,8.06394367375648
3.8,90,107,7.9270257370866
3.8,90,108,7.77849992666047
3.8,90,109,7.6160580579521
3.8,90,110,7.4372278147554
3.8,90,111,7.23936706932643
3.8,90,112,7.01965879240796
3.8,90,113,6.7751074398787
3.8,90,114,6.50253827568839
3.8,90,115,6.19860198986562
3.8,90,116,5.85978838034971
3.8,90,117,5.48245507492566
3.8,90,118,5.06288071257881
3.8,90,119,4.59735733011347
3.8,90,120,4.08234481020172
3.8,90,121,3.51472222977102
3.8,90,122,2.89218765422465
3.8,90,123,2.21387853671609
3.8,90,124,1.48130304710861
3.8,90,125,0.699667570732023
3.8,90,126,-0.120394469614567
3.8,90,127,-0.960943214523009
3.8,90,128,-1.79551201641721
3.8,90,129,-2.59018771728377
3.8,90,130,-3.30909808309244
3.8,90,131,-3.92501076500849
3.8,90,132,-4.43166365442399
3.8,90,133,-4.85080573646061
3.8,90,134,-5.22932211732448
3.8,90,135,-5.62941941004746
3.8,90,136,-6.11938081252807
3.8,90,137,-6.77028120858784
3.8,90,138,-7.66018043261073
3.8,90,139,-8.88656246585776
3.8,90,140,-10.5912983126744
3.8,90,141,-13.0096244889714
3.8,90,142,-16.5308742699872
3.8,90,143,-20.8804827302267
3.8,90,144,-19.7376972595031
3.8,90,145,-15.1878868158596
3.8,90,146,-11.8500124022174
3.8,90,147,-9.53234988868094
3.8,90,148,-7.90289750824738
3.8,90,149,-6.78016521124517
3.8,90,150,-6.0678740386341
3.8,90,151,-5.71714769437128
3.8,90,152,-5.70955387176558
3.8,90,153,-6.05079734285221
3.8,90,154,-6.77106720311223
3.8,90,155,-7.93132721508237
3.8,90,156,-9.63527427187745
3.8,90,157,-12.0310098159394
3.8,90,158,-15.1262201852896
3.8,90,159,-17.3527908011237
3.8,90,160,-15.6282384437814
3.8,90,161,-12.5849901890294
3.8,90,162,-10.1984887024135
3.8,90,163,-8.54453824893167
3.8,90,164,-7.48260322727235
3.8,90,165,-6.91360609720764
3.8,90,166,-6.78557086113698
3.8,90,167,-7.08198553999958
3.8,90,168,-7.81416449687785
3.8,90,169,-9.01291645514076
3.8,90,170,-10.6956463869962
3.8,90,171,-12.7098663688626
3.8,90,172,-14.2341065849227
3.8,90,173,-13.8732081747763
3.8,90,174,-12.0551543882883
3.8,90,175,-10.1604022579552
3.8,90,176,-8.69643153525473
3.8,90,177,-7.72073609603242
3.8,90,178,-7.20277468904015
3.8,90,179,-7.11381114404037
3.8,90,180,-7.44181339894638
